2920	4215
2981	4215
3882	4215
3816	4215
3691	4215
2156	4215
1331	4215
3511	4215
1233	4215
1951	4215
2933	4215
222	4215
3207	4215
1297	4215
2490	4215
1007	4215
1969	4215
3395	4215
242	4215
485	4215
894	4215
1585	4215
2263	4215
2516	4215
1208	4215
622	4215
3207	4216
2180	4216
3395	4216
622	4216
3395	4217
2490	4217
3207	4217
622	4217
2838	4217
1418	4218
800	4218
1688	4218
158	4219
1844	4219
520	4220
1638	4220
2997	4220
1282	4220
1365	4221
3928	4221
3939	4222
3024	4222
2426	4222
448	4222
1875	4222
3620	4222
828	4222
2407	4222
1540	4222
3152	4223
1976	4223
3997	4223
2033	4223
1859	4223
2630	4223
991	4223
735	4223
3508	4223
2674	4223
1200	4223
1008	4223
1845	4224
885	4224
399	4224
2536	4224
2131	4224
2982	4224
580	4225
69	4225
580	4226
2914	4226
823	4227
3587	4227
78	4228
2480	4228
1428	4228
3900	4228
1648	4228
1320	4228
1682	4229
3357	4229
1394	4229
1544	4229
3175	4229
1046	4229
1693	4229
1891	4229
2347	4229
2464	4229
3751	4229
2675	4229
2473	4229
933	4229
2350	4229
1769	4229
2412	4229
2163	4229
1338	4229
2164	4229
3314	4229
3198	4229
3826	4229
2233	4229
692	4229
2105	4229
2814	4229
694	4229
2876	4229
3711	4229
411	4229
2313	4229
1639	4229
236	4229
821	4229
3778	4229
705	4229
111	4229
2123	4229
3093	4229
602	4229
1864	4229
2959	4229
424	4229
369	4229
2067	4229
3346	4229
499	4229
4005	4229
2504	4230
2783	4230
839	4230
2566	4231
36	4231
3237	4232
2414	4232
2812	4232
2238	4232
2358	4232
879	4232
2572	4232
758	4232
655	4232
3980	4232
3656	4232
706	4232
3408	4232
113	4232
1731	4232
2589	4232
1090	4232
3993	4232
1601	4232
2132	4232
1213	4232
3166	4232
909	4233
1767	4233
2604	4234
2860	4234
548	4234
952	4234
3434	4235
3805	4235
2159	4235
2042	4235
3079	4235
1	4235
1853	4235
299	4235
1440	4235
1091	4235
317	4235
841	4235
3070	4235
1097	4235
3076	4235
2184	4236
3974	4236
521	4236
2007	4236
2818	4236
290	4236
2871	4236
731	4236
3479	4236
3288	4236
1881	4236
786	4236
1013	4236
2680	4237
4045	4237
695	4237
1860	4237
3063	4237
167	4237
869	4238
132	4238
1881	4238
2883	4239
1247	4239
2219	4239
534	4239
915	4239
3442	4239
2639	4239
1193	4239
1156	4239
3182	4239
921	4239
2106	4239
3817	4239
42	4239
1158	4239
3072	4239
453	4240
455	4240
2863	4240
2250	4240
3278	4240
2803	4240
2901	4240
861	4240
1479	4240
1801	4240
3480	4240
701	4241
1476	4241
1438	4241
537	4241
3601	4241
3815	4241
1196	4241
871	4241
1836	4242
3147	4242
342	4242
1253	4243
2686	4243
3614	4243
2529	4244
1128	4244
1128	4245
658	4245
412	4245
3310	4245
2046	4246
3469	4246
2426	4247
3298	4247
3918	4247
303	4247
811	4247
2490	4247
1846	4247
412	4248
1089	4248
2368	4248
530	4248
4033	4248
1433	4249
3701	4249
3717	4249
384	4249
1602	4249
261	4249
2296	4249
3656	4250
1064	4250
1160	4251
932	4251
1709	4252
1201	4252
2975	4253
3935	4253
3488	4253
253	4253
313	4253
2503	4253
3299	4253
2731	4253
3179	4253
1138	4253
98	4253
1961	4253
1362	4253
3478	4253
3766	4253
1743	4253
469	4253
3293	4254
3590	4254
665	4255
3568	4255
3531	4255
3862	4255
1600	4255
2779	4255
2884	4256
665	4256
3568	4256
2339	4257
1610	4257
3056	4257
1109	4257
2015	4257
2292	4257
3372	4257
2474	4257
2028	4257
3317	4257
1183	4257
814	4257
2176	4257
1498	4257
2354	4257
2181	4257
2691	4257
2253	4257
3086	4257
3143	4257
1030	4257
546	4257
665	4257
3863	4257
2524	4257
4002	4257
3622	4257
379	4257
1816	4258
2538	4258
3503	4258
3698	4258
3456	4258
2864	4258
2684	4258
1298	4258
1424	4258
3591	4258
1506	4258
232	4258
2828	4258
3140	4258
1139	4258
3536	4258
1202	4258
3027	4258
3617	4258
372	4258
558	4258
3672	4258
3869	4258
72	4258
567	4259
2001	4259
367	4259
91	4259
3825	4259
3905	4259
2432	4259
1602	4259
3934	4259
358	4259
1800	4260
1944	4260
3472	4261
3947	4261
1108	4261
2665	4262
2140	4262
2455	4262
2281	4262
8	4262
2143	4262
21	4262
930	4262
2293	4262
1404	4262
275	4262
2475	4262
1557	4262
1116	4262
1624	4262
2745	4262
2804	4262
4028	4262
3643	4262
3519	4262
35	4262
224	4262
2877	4262
2177	4262
1780	4262
1132	4262
1010	4262
949	4262
1469	4262
1302	4262
154	4262
2423	4262
346	4262
3272	4262
1364	4262
3145	4262
3916	4262
1454	4262
3610	4262
666	4262
3668	4262
1666	4262
2443	4262
2386	4262
977	4262
3432	4262
2275	4262
501	4262
787	4262
3698	4263
1561	4263
1602	4263
3015	4263
1571	4263
3185	4263
139	4263
2277	4264
2003	4264
790	4264
194	4264
131	4264
2611	4264
4016	4264
2089	4264
3060	4264
2542	4264
